Sample in Buffer,Sample in Window,TRIGGER,design_2_i/adc_bit_decoder_0_t_ready,design_2_i/ZmodScopeController_0_cDataAxisTvalid,design_2_i/delay_96_cycles_0_dout,design_2_i/adc_bit_decoder_0_bit_out,design_2_i/comparator_0_correct_bits[13:0],design_2_i/comparator_0_whole_bits[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED
611,611,0,1,0,0,0,6626,16240
612,612,0,1,1,0,0,6626,16240
613,613,0,1,0,0,0,6626,16240
614,614,0,1,0,0,0,6626,16240
615,615,0,1,0,0,0,6626,16240
616,616,0,1,1,0,0,6626,16240
617,617,0,1,0,0,1,6626,16240
618,618,0,1,0,0,1,6626,16240
619,619,0,1,0,0,1,6626,16241
620,620,0,1,1,0,1,6626,16241
621,621,0,1,0,0,1,6626,16241
622,622,0,1,0,0,1,6626,16241
623,623,0,1,0,0,1,6626,16241
624,624,0,1,1,0,1,6626,16241
625,625,0,1,0,0,0,6626,16241
626,626,0,1,0,0,0,6626,16241
627,627,0,1,0,0,0,6626,16241
628,628,0,1,1,0,0,6626,16241
629,629,0,1,0,0,0,6626,16241
630,630,0,1,0,0,0,6627,16241
631,631,0,1,0,0,0,6627,16241
632,632,0,1,1,0,0,6627,16241
633,633,0,1,0,0,0,6627,16241
634,634,0,1,0,0,0,6627,16241
635,635,0,1,0,0,0,6627,16241
636,636,0,1,1,0,0,6627,16241
637,637,0,1,0,0,0,6627,16241
638,638,0,1,0,0,0,6627,16241
639,639,0,1,0,0,0,6627,16242
640,640,0,1,1,0,0,6627,16242
641,641,0,1,0,0,1,6627,16242
642,642,0,1,0,0,1,6627,16242
643,643,0,1,0,0,1,6627,16242
644,644,0,1,1,0,1,6627,16242
645,645,0,1,0,0,1,6627,16242
646,646,0,1,0,0,1,6627,16242
647,647,0,1,0,0,1,6627,16242
648,648,0,1,1,0,1,6627,16242
649,649,0,1,0,0,0,6627,16242
650,650,0,1,0,0,0,6628,16242
651,651,0,1,0,0,0,6628,16242
652,652,0,1,1,0,0,6628,16242
653,653,0,1,0,0,1,6628,16242
654,654,0,1,0,0,1,6628,16242
655,655,0,1,0,0,1,6628,16242
656,656,0,1,1,0,1,6628,16242
657,657,0,1,0,0,0,6628,16242
658,658,0,1,0,0,0,6628,16242
659,659,0,1,0,0,0,6628,16243
660,660,0,1,1,0,0,6628,16243
661,661,0,1,0,0,0,6628,16243
662,662,0,1,0,0,0,6628,16243
663,663,0,1,0,0,0,6628,16243
664,664,0,1,1,0,0,6628,16243
665,665,0,1,0,0,1,6628,16243
666,666,0,1,0,0,1,6628,16243
667,667,0,1,0,0,1,6628,16243
668,668,0,1,1,0,1,6628,16243
669,669,0,1,0,0,1,6628,16243
670,670,0,1,0,0,1,6628,16243
671,671,0,1,0,0,1,6628,16243
672,672,0,1,1,0,1,6628,16243
673,673,0,1,0,0,0,6628,16243
674,674,0,1,0,0,0,6628,16243
675,675,0,1,0,0,0,6628,16243
676,676,0,1,1,0,0,6628,16243
677,677,0,1,0,0,0,6628,16243
678,678,0,1,0,0,0,6628,16243
679,679,0,1,0,0,0,6628,16244
680,680,0,1,1,0,0,6628,16244
681,681,0,1,0,0,0,6628,16244
682,682,0,1,0,0,0,6628,16244
683,683,0,1,0,0,0,6628,16244
684,684,0,1,1,0,0,6628,16244
685,685,0,1,0,0,1,6628,16244
686,686,0,1,0,0,1,6628,16244
687,687,0,1,0,0,1,6628,16244
688,688,0,1,1,0,1,6628,16244
689,689,0,1,0,0,1,6628,16244
690,690,0,1,0,0,1,6628,16244
691,691,0,1,0,0,1,6628,16244
692,692,0,1,1,0,1,6628,16244
693,693,0,1,0,0,0,6628,16244
694,694,0,1,0,0,0,6628,16244
695,695,0,1,0,0,0,6628,16244
696,696,0,1,1,1,0,6628,16244
697,697,0,1,0,1,0,6628,16244
698,698,0,1,0,1,0,6628,16244
699,699,0,1,0,1,0,6628,16245
700,700,0,1,1,1,0,6628,16245
701,701,0,1,0,1,0,6628,16245
702,702,0,1,0,1,0,6628,16245
703,703,0,1,0,1,0,6628,16245
704,704,0,1,1,1,0,6628,16245
705,705,0,1,0,1,0,6628,16245
706,706,0,1,0,1,0,6628,16245
707,707,0,1,0,1,0,6628,16245
708,708,0,1,1,1,0,6628,16245
709,709,0,1,0,1,0,6628,16245
710,710,0,1,0,1,0,6628,16245
711,711,0,1,0,1,0,6628,16245
712,712,0,1,1,1,0,6628,16245
713,713,0,1,0,1,0,6628,16245
714,714,0,1,0,1,0,6628,16245
715,715,0,1,0,1,0,6628,16245
716,716,0,1,1,0,0,6628,16245
717,717,0,1,0,0,0,6628,16245
718,718,0,1,0,0,0,6628,16245
719,719,0,1,0,0,0,6628,16246
720,720,0,1,1,0,0,6628,16246
721,721,0,1,0,0,1,6628,16246
722,722,0,1,0,0,1,6628,16246
723,723,0,1,0,0,1,6628,16246
724,724,0,1,1,0,1,6628,16246
725,725,0,1,0,0,1,6628,16246
726,726,0,1,0,0,1,6628,16246
727,727,0,1,0,0,1,6628,16246
728,728,0,1,1,0,1,6628,16246
729,729,0,1,0,0,0,6628,16246
730,730,0,1,0,0,0,6629,16246
731,731,0,1,0,0,0,6629,16246
732,732,0,1,1,0,0,6629,16246
733,733,0,1,0,0,0,6629,16246
734,734,0,1,0,0,0,6629,16246
735,735,0,1,0,0,0,6629,16246
736,736,0,1,1,1,0,6629,16246
737,737,0,1,0,1,1,6629,16246
738,738,0,1,0,1,1,6629,16246
739,739,0,1,0,1,1,6629,16247
740,740,0,1,1,1,1,6629,16247
741,741,0,1,0,1,0,6629,16247
742,742,0,1,0,1,0,6629,16247
743,743,0,1,0,1,0,6629,16247
744,744,0,1,1,1,0,6629,16247
745,745,0,1,0,1,0,6629,16247
746,746,0,1,0,1,0,6629,16247
747,747,0,1,0,1,0,6629,16247
748,748,0,1,1,1,0,6629,16247
749,749,0,1,0,1,1,6629,16247
750,750,0,1,0,1,1,6630,16247
751,751,0,1,0,1,1,6630,16247
752,752,0,1,1,1,1,6630,16247
753,753,0,1,0,1,0,6630,16247
754,754,0,1,0,1,0,6630,16247
755,755,0,1,0,1,0,6630,16247
756,756,0,1,1,1,0,6630,16247
757,757,0,1,0,1,0,6630,16247
758,758,0,1,0,1,0,6630,16247
759,759,0,1,0,1,0,6630,16248
760,760,0,1,1,1,0,6630,16248
761,761,0,1,0,1,0,6630,16248
762,762,0,1,0,1,0,6630,16248
763,763,0,1,0,1,0,6630,16248
764,764,0,1,1,1,0,6630,16248
765,765,0,1,0,1,1,6630,16248
766,766,0,1,0,1,1,6630,16248
767,767,0,1,0,1,1,6630,16248
768,768,0,1,1,1,1,6630,16248
769,769,0,1,0,1,0,6630,16248
770,770,0,1,0,1,0,6630,16248
771,771,0,1,0,1,0,6630,16248
772,772,0,1,1,1,0,6630,16248
773,773,0,1,0,1,0,6630,16248
774,774,0,1,0,1,0,6630,16248
775,775,0,1,0,1,0,6630,16248
776,776,0,1,1,1,0,6630,16248
777,777,0,1,0,1,0,6630,16248
778,778,0,1,0,1,0,6630,16248
779,779,0,1,0,1,0,6630,16249
780,780,0,1,1,1,0,6630,16249
781,781,0,1,0,1,0,6630,16249
782,782,0,1,0,1,0,6630,16249
783,783,0,1,0,1,0,6630,16249
784,784,0,1,1,1,0,6630,16249
785,785,0,1,0,1,0,6630,16249
786,786,0,1,0,1,0,6630,16249
787,787,0,1,0,1,0,6630,16249
788,788,0,1,1,1,0,6630,16249
789,789,0,1,0,1,1,6630,16249
790,790,0,1,0,1,1,6631,16249
791,791,0,1,0,1,1,6631,16249
792,792,0,1,1,1,1,6631,16249
793,793,0,1,0,1,1,6631,16249
794,794,0,1,0,1,1,6631,16249
795,795,0,1,0,1,1,6631,16249
796,796,0,1,1,1,1,6631,16249
797,797,0,1,0,1,0,6631,16249
798,798,0,1,0,1,0,6631,16249
799,799,0,1,0,1,0,6631,16250
800,800,0,1,1,1,0,6631,16250
801,801,0,1,0,1,1,6631,16250
802,802,0,1,0,1,1,6631,16250
803,803,0,1,0,1,1,6631,16250
804,804,0,1,1,1,1,6631,16250
805,805,0,1,0,1,1,6631,16250
806,806,0,1,0,1,1,6631,16250
807,807,0,1,0,1,1,6631,16250
808,808,0,1,1,1,1,6631,16250
809,809,0,1,0,1,0,6631,16250
810,810,0,1,0,1,0,6631,16250
811,811,0,1,0,1,0,6631,16250
812,812,0,1,1,1,0,6631,16250
813,813,0,1,0,1,0,6631,16250
814,814,0,1,0,1,0,6631,16250
815,815,0,1,0,1,0,6631,16250
816,816,0,1,1,0,0,6631,16250
817,817,0,1,0,0,0,6631,16250
818,818,0,1,0,0,0,6631,16250
819,819,0,1,0,0,0,6631,16251
820,820,0,1,1,0,0,6631,16251
821,821,0,1,0,0,1,6631,16251
822,822,0,1,0,0,1,6631,16251
823,823,0,1,0,0,1,6631,16251
824,824,0,1,1,0,1,6631,16251
825,825,0,1,0,0,0,6631,16251
826,826,0,1,0,0,0,6631,16251
827,827,0,1,0,0,0,6631,16251
828,828,0,1,1,0,0,6631,16251
829,829,0,1,0,0,0,6631,16251
830,830,0,1,0,0,0,6632,16251
831,831,0,1,0,0,0,6632,16251
832,832,0,1,1,0,0,6632,16251
833,833,0,1,0,0,1,6632,16251
834,834,0,1,0,0,1,6632,16251
835,835,0,1,0,0,1,6632,16251
836,836,0,1,1,1,1,6632,16251
837,837,0,1,0,1,1,6632,16251
838,838,0,1,0,1,1,6632,16251
839,839,0,1,0,1,1,6632,16252
840,840,0,1,1,1,1,6632,16252
841,841,0,1,0,1,0,6632,16252
842,842,0,1,0,1,0,6632,16252
843,843,0,1,0,1,0,6632,16252
844,844,0,1,1,1,0,6632,16252
845,845,0,1,0,1,0,6632,16252
846,846,0,1,0,1,0,6632,16252
847,847,0,1,0,1,0,6632,16252
848,848,0,1,1,1,0,6632,16252
849,849,0,1,0,1,1,6632,16252
850,850,0,1,0,1,1,6633,16252
851,851,0,1,0,1,1,6633,16252
852,852,0,1,1,1,1,6633,16252
853,853,0,1,0,1,0,6633,16252
854,854,0,1,0,1,0,6633,16252
855,855,0,1,0,1,0,6633,16252
856,856,0,1,1,0,0,6633,16252
857,857,0,1,0,0,1,6633,16252
858,858,0,1,0,0,1,6633,16252
859,859,0,1,0,0,1,6633,16253
860,860,0,1,1,0,1,6633,16253
861,861,0,1,0,0,0,6633,16253
862,862,0,1,0,0,0,6633,16253
863,863,0,1,0,0,0,6633,16253
864,864,0,1,1,0,0,6633,16253
865,865,0,1,0,0,1,6633,16253
866,866,0,1,0,0,1,6633,16253
867,867,0,1,0,0,1,6633,16253
868,868,0,1,1,0,1,6633,16253
869,869,0,1,0,0,0,6633,16253
870,870,0,1,0,0,0,6634,16253
871,871,0,1,0,0,0,6634,16253
872,872,0,1,1,0,0,6634,16253
873,873,0,1,0,0,1,6634,16253
874,874,0,1,0,0,1,6634,16253
875,875,0,1,0,0,1,6634,16253
876,876,0,1,1,1,1,6634,16253
877,877,0,1,0,1,0,6634,16253
878,878,0,1,0,1,0,6634,16253
879,879,0,1,0,1,0,6634,16254
880,880,0,1,1,1,0,6634,16254
881,881,0,1,0,1,1,6634,16254
882,882,0,1,0,1,1,6634,16254
883,883,0,1,0,1,1,6634,16254
884,884,0,1,1,1,1,6634,16254
885,885,0,1,0,1,0,6634,16254
886,886,0,1,0,1,0,6634,16254
887,887,0,1,0,1,0,6634,16254
888,888,0,1,1,1,0,6634,16254
889,889,0,1,0,1,0,6634,16254
890,890,0,1,0,1,0,6634,16254
891,891,0,1,0,1,0,6634,16254
892,892,0,1,1,1,0,6634,16254
893,893,0,1,0,1,1,6634,16254
894,894,0,1,0,1,1,6634,16254
895,895,0,1,0,1,1,6634,16254
896,896,0,1,1,0,1,6634,16254
897,897,0,1,0,0,1,6634,16254
898,898,0,1,0,0,1,6634,16254
899,899,0,1,0,0,1,6634,16255
900,900,0,1,1,0,1,6634,16255
901,901,0,1,0,0,1,6634,16255
902,902,0,1,0,0,1,6634,16255
903,903,0,1,0,0,1,6634,16255
904,904,0,1,1,0,1,6634,16255
905,905,0,1,0,0,0,6634,16255
906,906,0,1,0,0,0,6634,16255
907,907,0,1,0,0,0,6634,16255
908,908,0,1,1,0,0,6634,16255
909,909,0,1,0,0,1,6634,16255
910,910,0,1,0,0,1,6634,16255
911,911,0,1,0,0,1,6634,16255
912,912,0,1,1,0,1,6634,16255
913,913,0,1,0,0,1,6634,16255
914,914,0,1,0,0,1,6634,16255
915,915,0,1,0,0,1,6634,16255
916,916,0,1,1,1,1,6634,16255
917,917,0,1,0,1,1,6634,16255
918,918,0,1,0,1,1,6634,16255
919,919,0,1,0,1,1,6634,16256
920,920,0,1,1,1,1,6634,16256
921,921,0,1,0,1,0,6634,16256
922,922,0,1,0,1,0,6634,16256
923,923,0,1,0,1,0,6634,16256
924,924,0,1,1,1,0,6634,16256
925,925,0,1,0,1,0,6634,16256
926,926,0,1,0,1,0,6634,16256
927,927,0,1,0,1,0,6634,16256
928,928,0,1,1,1,0,6634,16256
929,929,0,1,0,1,1,6634,16256
930,930,0,1,0,1,1,6635,16256
931,931,0,1,0,1,1,6635,16256
932,932,0,1,1,1,1,6635,16256
933,933,0,1,0,1,1,6635,16256
934,934,0,1,0,1,1,6635,16256
935,935,0,1,0,1,1,6635,16256
936,936,0,1,1,1,1,6635,16256
937,937,0,1,0,1,0,6635,16256
938,938,0,1,0,1,0,6635,16256
939,939,0,1,0,1,0,6635,16257
940,940,0,1,1,1,0,6635,16257
941,941,0,1,0,1,1,6635,16257
942,942,0,1,0,1,1,6635,16257
943,943,0,1,0,1,1,6635,16257
944,944,0,1,1,1,1,6635,16257
945,945,0,1,0,1,1,6635,16257
946,946,0,1,0,1,1,6635,16257
947,947,0,1,0,1,1,6635,16257
948,948,0,1,1,1,1,6635,16257
949,949,0,1,0,1,0,6635,16257
950,950,0,1,0,1,0,6635,16257
951,951,0,1,0,1,0,6635,16257
952,952,0,1,1,1,0,6635,16257
953,953,0,1,0,1,1,6635,16257
954,954,0,1,0,1,1,6635,16257
955,955,0,1,0,1,1,6635,16257
956,956,0,1,1,0,1,6635,16257
957,957,0,1,0,0,0,6635,16257
958,958,0,1,0,0,0,6635,16257
959,959,0,1,0,0,0,6635,16258
960,960,0,1,1,0,0,6635,16258
961,961,0,1,0,0,0,6635,16258
962,962,0,1,0,0,0,6635,16258
963,963,0,1,0,0,0,6635,16258
964,964,0,1,1,0,0,6635,16258
965,965,0,1,0,0,0,6635,16258
966,966,0,1,0,0,0,6635,16258
967,967,0,1,0,0,0,6635,16258
968,968,0,1,1,0,0,6635,16258
969,969,0,1,0,0,0,6635,16258
970,970,0,1,0,0,0,6636,16258
971,971,0,1,0,0,0,6636,16258
972,972,0,1,1,0,0,6636,16258
973,973,0,1,0,0,1,6636,16258
974,974,0,1,0,0,1,6636,16258
975,975,0,1,0,0,1,6636,16258
976,976,0,1,1,1,1,6636,16258
977,977,0,1,0,1,1,6636,16258
978,978,0,1,0,1,1,6636,16258
979,979,0,1,0,1,1,6636,16259
980,980,0,1,1,1,1,6636,16259
981,981,0,1,0,1,0,6636,16259
982,982,0,1,0,1,0,6636,16259
983,983,0,1,0,1,0,6636,16259
984,984,0,1,1,1,0,6636,16259
985,985,0,1,0,1,1,6636,16259
986,986,0,1,0,1,1,6636,16259
987,987,0,1,0,1,1,6636,16259
988,988,0,1,1,1,1,6636,16259
989,989,0,1,0,1,1,6636,16259
990,990,0,1,0,1,1,6637,16259
991,991,0,1,0,1,1,6637,16259
992,992,0,1,1,1,1,6637,16259
993,993,0,1,0,1,1,6637,16259
994,994,0,1,0,1,1,6637,16259
995,995,0,1,0,1,1,6637,16259
996,996,0,1,1,0,1,6637,16259
997,997,0,1,0,0,0,6637,16259
998,998,0,1,0,0,0,6637,16259
999,999,0,1,0,0,0,6637,16260
1000,1000,0,1,1,0,0,6637,16260
1001,1001,0,1,0,0,0,6637,16260
1002,1002,0,1,0,0,0,6637,16260
1003,1003,0,1,0,0,0,6637,16260
1004,1004,0,1,1,0,0,6637,16260
1005,1005,0,1,0,0,0,6637,16260
1006,1006,0,1,0,0,0,6637,16260
1007,1007,0,1,0,0,0,6637,16260
1008,1008,0,1,1,0,0,6637,16260
1009,1009,0,1,0,0,1,6637,16260
1010,1010,0,1,0,0,1,6637,16260
1011,1011,0,1,0,0,1,6637,16260
1012,1012,0,1,1,0,1,6637,16260
1013,1013,0,1,0,0,1,6637,16260
1014,1014,0,1,0,0,1,6637,16260
1015,1015,0,1,0,0,1,6637,16260
1016,1016,0,1,1,0,1,6637,16260
1017,1017,0,1,0,0,1,6637,16260
1018,1018,0,1,0,0,1,6637,16260
1019,1019,0,1,0,0,1,6637,16261
1020,1020,0,1,1,0,1,6637,16261
1021,1021,0,1,0,0,0,6637,16261
1022,1022,0,1,0,0,0,6637,16261
1023,1023,0,1,0,0,0,6637,16261
1024,1024,0,1,1,0,0,6637,16261
1025,1025,0,1,0,0,1,6637,16261
1026,1026,0,1,0,0,1,6637,16261
1027,1027,0,1,0,0,1,6637,16261
1028,1028,0,1,1,0,1,6637,16261
1029,1029,0,1,0,0,1,6637,16261
1030,1030,0,1,0,0,1,6637,16261
1031,1031,0,1,0,0,1,6637,16261
1032,1032,0,1,1,0,1,6637,16261
1033,1033,0,1,0,0,1,6637,16261
1034,1034,0,1,0,0,1,6637,16261
1035,1035,0,1,0,0,1,6637,16261
1036,1036,0,1,1,1,1,6637,16261
1037,1037,0,1,0,1,0,6637,16261
1038,1038,0,1,0,1,0,6637,16261
1039,1039,0,1,0,1,0,6637,16262
1040,1040,0,1,1,1,0,6637,16262
1041,1041,0,1,0,1,1,6637,16262
1042,1042,0,1,0,1,1,6637,16262
1043,1043,0,1,0,1,1,6637,16262
1044,1044,0,1,1,1,1,6637,16262
1045,1045,0,1,0,1,0,6637,16262
1046,1046,0,1,0,1,0,6637,16262
1047,1047,0,1,0,1,0,6637,16262
1048,1048,0,1,1,1,0,6637,16262
1049,1049,0,1,0,1,0,6637,16262
1050,1050,0,1,0,1,0,6637,16262
1051,1051,0,1,0,1,0,6637,16262
1052,1052,0,1,1,1,0,6637,16262
1053,1053,0,1,0,1,0,6637,16262
1054,1054,0,1,0,1,0,6637,16262
1055,1055,0,1,0,1,0,6637,16262
1056,1056,0,1,1,0,0,6637,16262
1057,1057,0,1,0,0,1,6637,16262
1058,1058,0,1,0,0,1,6637,16262
1059,1059,0,1,0,0,1,6637,16263
1060,1060,0,1,1,0,1,6637,16263
1061,1061,0,1,0,0,1,6637,16263
1062,1062,0,1,0,0,1,6637,16263
1063,1063,0,1,0,0,1,6637,16263
1064,1064,0,1,1,0,1,6637,16263
1065,1065,0,1,0,0,1,6637,16263
1066,1066,0,1,0,0,1,6637,16263
1067,1067,0,1,0,0,1,6637,16263
1068,1068,0,1,1,0,1,6637,16263
1069,1069,0,1,0,0,1,6637,16263
1070,1070,0,1,0,0,1,6637,16263
1071,1071,0,1,0,0,1,6637,16263
1072,1072,0,1,1,0,1,6637,16263
1073,1073,0,1,0,0,1,6637,16263
1074,1074,0,1,0,0,1,6637,16263
1075,1075,0,1,0,0,1,6637,16263
1076,1076,0,1,1,1,1,6637,16263
1077,1077,0,1,0,1,0,6637,16263
1078,1078,0,1,0,1,0,6637,16263
1079,1079,0,1,0,1,0,6637,16264
1080,1080,0,1,1,1,0,6637,16264
1081,1081,0,1,0,1,1,6637,16264
1082,1082,0,1,0,1,1,6637,16264
1083,1083,0,1,0,1,1,6637,16264
1084,1084,0,1,1,1,1,6637,16264
1085,1085,0,1,0,1,0,6637,16264
1086,1086,0,1,0,1,0,6637,16264
1087,1087,0,1,0,1,0,6637,16264
1088,1088,0,1,1,1,0,6637,16264
1089,1089,0,1,0,1,0,6637,16264
1090,1090,0,1,0,1,0,6637,16264
1091,1091,0,1,0,1,0,6637,16264
1092,1092,0,1,1,1,0,6637,16264
1093,1093,0,1,0,1,0,6637,16264
1094,1094,0,1,0,1,0,6637,16264
1095,1095,0,1,0,1,0,6637,16264
1096,1096,0,1,1,1,0,6637,16264
1097,1097,0,1,0,1,0,6637,16264
1098,1098,0,1,0,1,0,6637,16264
1099,1099,0,1,0,1,0,6637,16265
1100,1100,0,1,1,1,0,6637,16265
1101,1101,0,1,0,1,1,6637,16265
1102,1102,0,1,0,1,1,6637,16265
1103,1103,0,1,0,1,1,6637,16265
1104,1104,0,1,1,1,1,6637,16265
1105,1105,0,1,0,1,0,6637,16265
1106,1106,0,1,0,1,0,6637,16265
1107,1107,0,1,0,1,0,6637,16265
1108,1108,0,1,1,1,0,6637,16265
1109,1109,0,1,0,1,0,6637,16265
1110,1110,0,1,0,1,0,6637,16265
1111,1111,0,1,0,1,0,6637,16265
1112,1112,0,1,1,1,0,6637,16265
1113,1113,0,1,0,1,1,6637,16265
1114,1114,0,1,0,1,1,6637,16265
1115,1115,0,1,0,1,1,6637,16265
1116,1116,0,1,1,1,1,6637,16265
1117,1117,0,1,0,1,0,6637,16265
1118,1118,0,1,0,1,0,6637,16265
1119,1119,0,1,0,1,0,6637,16266
1120,1120,0,1,1,1,0,6637,16266
1121,1121,0,1,0,1,0,6637,16266
1122,1122,0,1,0,1,0,6637,16266
1123,1123,0,1,0,1,0,6637,16266
1124,1124,0,1,1,1,0,6637,16266
1125,1125,0,1,0,1,1,6637,16266
1126,1126,0,1,0,1,1,6637,16266
1127,1127,0,1,0,1,1,6637,16266
1128,1128,0,1,1,1,1,6637,16266
1129,1129,0,1,0,1,1,6637,16266
1130,1130,0,1,0,1,1,6638,16266
1131,1131,0,1,0,1,1,6638,16266
1132,1132,0,1,1,1,1,6638,16266
1133,1133,0,1,0,1,0,6638,16266
1134,1134,0,1,0,1,0,6638,16266
1135,1135,0,1,0,1,0,6638,16266
1136,1136,0,1,1,0,0,6638,16266
1137,1137,0,1,0,0,0,6638,16266
1138,1138,0,1,0,0,0,6638,16266
1139,1139,0,1,0,0,0,6638,16267
1140,1140,0,1,1,0,0,6638,16267
1141,1141,0,1,0,0,0,6638,16267
1142,1142,0,1,0,0,0,6638,16267
1143,1143,0,1,0,0,0,6638,16267
1144,1144,0,1,1,0,0,6638,16267
1145,1145,0,1,0,0,0,6638,16267
1146,1146,0,1,0,0,0,6638,16267
1147,1147,0,1,0,0,0,6638,16267
1148,1148,0,1,1,0,0,6638,16267
1149,1149,0,1,0,0,0,6638,16267
1150,1150,0,1,0,0,0,6639,16267
1151,1151,0,1,0,0,0,6639,16267
1152,1152,0,1,1,0,0,6639,16267
1153,1153,0,1,0,0,1,6639,16267
1154,1154,0,1,0,0,1,6639,16267
1155,1155,0,1,0,0,1,6639,16267
1156,1156,0,1,1,1,1,6639,16267
1157,1157,0,1,0,1,0,6639,16267
1158,1158,0,1,0,1,0,6639,16267
1159,1159,0,1,0,1,0,6639,16268
1160,1160,0,1,1,1,0,6639,16268
1161,1161,0,1,0,1,1,6639,16268
1162,1162,0,1,0,1,1,6639,16268
1163,1163,0,1,0,1,1,6639,16268
1164,1164,0,1,1,1,1,6639,16268
1165,1165,0,1,0,1,1,6639,16268
1166,1166,0,1,0,1,1,6639,16268
1167,1167,0,1,0,1,1,6639,16268
1168,1168,0,1,1,1,1,6639,16268
1169,1169,0,1,0,1,1,6639,16268
1170,1170,0,1,0,1,1,6640,16268
1171,1171,0,1,0,1,1,6640,16268
1172,1172,0,1,1,1,1,6640,16268
1173,1173,0,1,0,1,0,6640,16268
1174,1174,0,1,0,1,0,6640,16268
1175,1175,0,1,0,1,0,6640,16268
1176,1176,0,1,1,0,0,6640,16268
1177,1177,0,1,0,0,0,6640,16268
1178,1178,0,1,0,0,0,6640,16268
1179,1179,0,1,0,0,0,6640,16269
1180,1180,0,1,1,0,0,6640,16269
1181,1181,0,1,0,0,1,6640,16269
1182,1182,0,1,0,0,1,6640,16269
1183,1183,0,1,0,0,1,6640,16269
1184,1184,0,1,1,0,1,6640,16269
1185,1185,0,1,0,0,1,6640,16269
1186,1186,0,1,0,0,1,6640,16269
1187,1187,0,1,0,0,1,6640,16269
1188,1188,0,1,1,0,1,6640,16269
1189,1189,0,1,0,0,1,6640,16269
1190,1190,0,1,0,0,1,6640,16269
1191,1191,0,1,0,0,1,6640,16269
1192,1192,0,1,1,0,1,6640,16269
1193,1193,0,1,0,0,1,6640,16269
1194,1194,0,1,0,0,1,6640,16269
1195,1195,0,1,0,0,1,6640,16269
1196,1196,0,1,1,1,1,6640,16269
1197,1197,0,1,0,1,1,6640,16269
1198,1198,0,1,0,1,1,6640,16269
1199,1199,0,1,0,1,1,6640,16270
1200,1200,0,1,1,1,1,6640,16270
1201,1201,0,1,0,1,1,6640,16270
1202,1202,0,1,0,1,1,6640,16270
1203,1203,0,1,0,1,1,6640,16270
1204,1204,0,1,1,1,1,6640,16270
1205,1205,0,1,0,1,1,6640,16270
1206,1206,0,1,0,1,1,6640,16270
1207,1207,0,1,0,1,1,6640,16270
1208,1208,0,1,1,1,1,6640,16270
1209,1209,0,1,0,1,0,6640,16270
1210,1210,0,1,0,1,0,6640,16270
1211,1211,0,1,0,1,0,6640,16270
1212,1212,0,1,1,1,0,6640,16270
1213,1213,0,1,0,1,0,6640,16270
1214,1214,0,1,0,1,0,6640,16270
1215,1215,0,1,0,1,0,6640,16270
1216,1216,0,1,1,0,0,6640,16270
1217,1217,0,1,0,0,1,6640,16270
1218,1218,0,1,0,0,1,6640,16270
1219,1219,0,1,0,0,1,6640,16271
1220,1220,0,1,1,0,1,6640,16271
1221,1221,0,1,0,0,0,6640,16271
1222,1222,0,1,0,0,0,6640,16271
1223,1223,0,1,0,0,0,6640,16271
1224,1224,0,1,1,0,0,6640,16271
1225,1225,0,1,0,0,1,6640,16271
1226,1226,0,1,0,0,1,6640,16271
1227,1227,0,1,0,0,1,6640,16271
1228,1228,0,1,1,0,1,6640,16271
1229,1229,0,1,0,0,1,6640,16271
1230,1230,0,1,0,0,1,6640,16271
1231,1231,0,1,0,0,1,6640,16271
1232,1232,0,1,1,0,1,6640,16271
1233,1233,0,1,0,0,1,6640,16271
1234,1234,0,1,0,0,1,6640,16271
1235,1235,0,1,0,0,1,6640,16271
1236,1236,0,1,1,0,1,6640,16271
1237,1237,0,1,0,0,0,6640,16271
1238,1238,0,1,0,0,0,6640,16271
1239,1239,0,1,0,0,0,6640,16272
1240,1240,0,1,1,0,0,6640,16272
1241,1241,0,1,0,0,1,6640,16272
1242,1242,0,1,0,0,1,6640,16272
1243,1243,0,1,0,0,1,6640,16272
1244,1244,0,1,1,0,1,6640,16272
1245,1245,0,1,0,0,1,6640,16272
1246,1246,0,1,0,0,1,6640,16272
1247,1247,0,1,0,0,1,6640,16272
1248,1248,0,1,1,0,1,6640,16272
1249,1249,0,1,0,0,1,6640,16272
1250,1250,0,1,0,0,1,6640,16272
1251,1251,0,1,0,0,1,6640,16272
1252,1252,0,1,1,0,1,6640,16272
1253,1253,0,1,0,0,1,6640,16272
1254,1254,0,1,0,0,1,6640,16272
1255,1255,0,1,0,0,1,6640,16272
1256,1256,0,1,1,1,1,6640,16272
1257,1257,0,1,0,1,0,6640,16272
1258,1258,0,1,0,1,0,6640,16272
1259,1259,0,1,0,1,0,6640,16273
1260,1260,0,1,1,1,0,6640,16273
1261,1261,0,1,0,1,0,6640,16273
1262,1262,0,1,0,1,0,6640,16273
1263,1263,0,1,0,1,0,6640,16273
1264,1264,0,1,1,1,0,6640,16273
1265,1265,0,1,0,1,1,6640,16273
1266,1266,0,1,0,1,1,6640,16273
1267,1267,0,1,0,1,1,6640,16273
1268,1268,0,1,1,1,1,6640,16273
1269,1269,0,1,0,1,1,6640,16273
1270,1270,0,1,0,1,1,6641,16273
1271,1271,0,1,0,1,1,6641,16273
